ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Tariff_Rate,Tariff_Rate_lower,Tariff_Rate_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2019-07-01,132.1528796584722,-142.55869840103276,306.0971434156099,132.1528796584722,132.1528796584722,7.132668197849699,7.132668197849699,7.132668197849699,-44.855541979799995,-44.855541979799995,-44.855541979799995,7.132668197849699,7.132668197849699,7.132668197849699,-51.98821017764969,-51.98821017764969,-51.98821017764969,0.0,0.0,0.0,87.29733767867219
2019-09-01,132.11157349108575,-217.60814198762358,223.4578756441254,132.11157349108575,132.11157349108575,7.132668197849699,7.132668197849699,7.132668197849699,-130.5175376817102,-130.5175376817102,-130.5175376817102,7.132668197849699,7.132668197849699,7.132668197849699,-137.6502058795599,-137.6502058795599,-137.6502058795599,0.0,0.0,0.0,1.594035809375555
2019-10-01,132.09158663589878,-91.14337404371153,360.6161058962422,132.09158663589878,132.09158663589878,7.132668197849699,7.132668197849699,7.132668197849699,-9.031109100591257,-9.031109100591257,-9.031109100591257,7.132668197849699,7.132668197849699,7.132668197849699,-16.16377729844096,-16.16377729844096,-16.16377729844096,0.0,0.0,0.0,123.06047753530753
2019-11-01,132.07093355220556,157.1002994783125,611.4156922561625,132.07093355220556,132.07093355220556,7.132668197849699,7.132668197849699,7.132668197849699,252.8792783217705,252.8792783217705,252.8792783217705,7.132668197849699,7.132668197849699,7.132668197849699,245.7466101239208,245.7466101239208,245.7466101239208,0.0,0.0,0.0,384.95021187397606
2019-12-01,132.050946706716,115.12498482158182,573.4751944172077,132.050946706716,132.050946706716,7.132668197849699,7.132668197849699,7.132668197849699,211.304526237409,211.304526237409,211.304526237409,7.132668197849699,7.132668197849699,7.132668197849699,204.17185803955928,204.17185803955928,204.17185803955928,0.0,0.0,0.0,343.355472944125
2020-02-01,132.0096405593709,-81.04810043039878,356.34218584978584,132.0096405593709,132.0096405593709,7.132668197849699,7.132668197849699,7.132668197849699,14.606218243366854,14.606218243366854,14.606218243366854,7.132668197849699,7.132668197849699,7.132668197849699,7.473550045517153,7.473550045517153,7.473550045517153,0.0,0.0,0.0,146.61585880273776
2020-04-01,131.96966686839176,53.49982231899012,484.1701934641912,131.96966686839176,131.96966686839176,7.132668197849699,7.132668197849699,7.132668197849699,135.52018963162476,135.52018963162476,135.52018963162476,7.132668197849699,7.132668197849699,7.132668197849699,128.38752143377505,128.38752143377505,128.38752143377505,0.0,0.0,0.0,267.4898565000165
2020-06-01,131.92902697828106,-70.22525965267928,381.756226834956,131.92902697828106,131.92902697828106,7.132668197849699,7.132668197849699,7.132668197849699,13.645671760902335,13.645671760902335,13.645671760902335,7.132668197849699,7.132668197849699,7.132668197849699,6.513003563052634,6.513003563052634,6.513003563052634,0.0,0.0,0.0,145.5746987391834
2020-08-01,131.88838708817033,-127.81435333581095,322.6211347518398,131.88838708817033,131.88838708817033,7.132668197849699,7.132668197849699,7.132668197849699,-45.81828898321731,-45.81828898321731,-45.81828898321731,7.132668197849699,7.132668197849699,7.132668197849699,-52.95095718106701,-52.95095718106701,-52.95095718106701,0.0,0.0,0.0,86.07009810495302
2020-10-01,131.84774719805964,-73.73718067659965,348.2135453804351,131.84774719805964,131.84774719805964,7.132668197849699,7.132668197849699,7.132668197849699,7.6962359449927735,7.6962359449927735,7.6962359449927735,7.132668197849699,7.132668197849699,7.132668197849699,0.5635677471430752,0.5635677471430752,0.5635677471430752,0.0,0.0,0.0,139.5439831430524
2020-11-01,131.82709412929145,-52.491180918095765,413.0313455366739,131.82709412929145,131.82709412929145,7.132668197849699,7.132668197849699,7.132668197849699,54.7633284193604,54.7633284193604,54.7633284193604,7.132668197849699,7.132668197849699,7.132668197849699,47.630660221510695,47.630660221510695,47.630660221510695,0.0,0.0,0.0,186.59042254865184
2020-12-01,131.80710728854805,-134.19440763245774,303.4453923639564,131.80710728854805,131.80710728854805,7.132668197849699,7.132668197849699,7.132668197849699,-41.887763685954866,-41.887763685954866,-41.887763685954866,7.132668197849699,7.132668197849699,7.132668197849699,-49.02043188380456,-49.02043188380456,-49.02043188380456,0.0,0.0,0.0,89.91934360259319
2021-01-01,131.78645421977987,-60.682124683838836,364.4213531718489,131.78645421977987,131.78645421977987,1.6082526541164424,1.6082526541164424,1.6082526541164424,19.96153876436291,19.96153876436291,19.96153876436291,1.6082526541164424,1.6082526541164424,1.6082526541164424,18.35328611024647,18.35328611024647,18.35328611024647,0.0,0.0,0.0,151.74799298414277
2021-03-01,131.74714678838427,58.51284254354064,485.37184337006374,131.74714678838427,131.74714678838427,1.6082526541164424,1.6082526541164424,1.6082526541164424,139.86416634102355,139.86416634102355,139.86416634102355,1.6082526541164424,1.6082526541164424,1.6082526541164424,138.25591368690712,138.25591368690712,138.25591368690712,0.0,0.0,0.0,271.6113131294078
2021-04-01,131.7264937312103,0.7281203130427453,439.58451009078374,131.7264937312103,131.7264937312103,1.6082526541164424,1.6082526541164424,1.6082526541164424,83.1980747857733,83.1980747857733,83.1980747857733,1.6082526541164424,1.6082526541164424,1.6082526541164424,81.58982213165685,81.58982213165685,81.58982213165685,0.0,0.0,0.0,214.92456851698358
2021-07-01,131.66586701498989,-99.0103973935602,337.4384669124149,131.66586701498989,131.66586701498989,1.6082526541164424,1.6082526541164424,1.6082526541164424,-8.07369531663621,-8.07369531663621,-8.07369531663621,1.6082526541164424,1.6082526541164424,1.6082526541164424,-9.68194797075265,-9.68194797075265,-9.68194797075265,0.0,0.0,0.0,123.59217169835368
2021-08-01,131.64521396104786,-22.19309064885991,410.17399411237756,131.64521396104786,131.64521396104786,1.6082526541164424,1.6082526541164424,1.6082526541164424,63.064712549779436,63.064712549779436,63.064712549779436,1.6082526541164424,1.6082526541164424,1.6082526541164424,61.45645989566299,61.45645989566299,61.45645989566299,0.0,0.0,0.0,194.7099265108273
2021-09-01,131.62456090710583,136.8332629644146,549.6760735433782,131.62456090710583,131.62456090710583,1.6082526541164424,1.6082526541164424,1.6082526541164424,220.58598765672747,220.58598765672747,220.58598765672747,1.6082526541164424,1.6082526541164424,1.6082526541164424,218.977735002611,218.977735002611,218.977735002611,0.0,0.0,0.0,352.2105485638333
2021-10-01,131.60457408071034,-104.44669347382147,346.3996770176509,131.60457408071034,131.60457408071034,1.6082526541164424,1.6082526541164424,1.6082526541164424,-6.891722455898145,-6.891722455898145,-6.891722455898145,1.6082526541164424,1.6082526541164424,1.6082526541164424,-8.499975110014587,-8.499975110014587,-8.499975110014587,0.0,0.0,0.0,124.71285162481219
2021-11-01,131.5839210225618,26.723455292180407,471.9266277470753,131.5839210225618,131.5839210225618,1.6082526541164424,1.6082526541164424,1.6082526541164424,113.43148211762983,113.43148211762983,113.43148211762983,1.6082526541164424,1.6082526541164424,1.6082526541164424,111.82322946351339,111.82322946351339,111.82322946351339,0.0,0.0,0.0,245.01540314019164
2021-12-01,131.5639341920955,-32.29694276022182,389.06342580993584,131.5639341920955,131.5639341920955,1.6082526541164424,1.6082526541164424,1.6082526541164424,38.6623665561816,38.6623665561816,38.6623665561816,1.6082526541164424,1.6082526541164424,1.6082526541164424,37.05411390206516,37.05411390206516,37.05411390206516,0.0,0.0,0.0,170.2263007482771
2022-01-01,131.54328113394698,-112.21400939719645,320.3128833400431,131.54328113394698,131.54328113394698,1.6082526541164424,1.6082526541164424,1.6082526541164424,-21.334285536739184,-21.334285536739184,-21.334285536739184,1.6082526541164424,1.6082526541164424,1.6082526541164424,-22.942538190855625,-22.942538190855625,-22.942538190855625,0.0,0.0,0.0,110.20899559720779
2022-02-01,131.52262806924952,19.96227592919505,469.8832280488998,131.52262806924952,131.52262806924952,1.6082526541164424,1.6082526541164424,1.6082526541164424,118.5644295642633,118.5644295642633,118.5644295642633,1.6082526541164424,1.6082526541164424,1.6082526541164424,116.95617691014685,116.95617691014685,116.95617691014685,0.0,0.0,0.0,250.0870576335128
2022-04-01,131.48332062353504,-44.23399606481564,392.85029749187044,131.48332062353504,131.48332062353504,1.6082526541164424,1.6082526541164424,1.6082526541164424,37.041569405838494,37.041569405838494,37.041569405838494,1.6082526541164424,1.6082526541164424,1.6082526541164424,35.43331675172205,35.43331675172205,35.43331675172205,0.0,0.0,0.0,168.52489002937352
2022-05-01,131.46333377728578,-91.27371638857207,356.25599914524446,131.46333377728578,131.46333377728578,1.6082526541164424,1.6082526541164424,1.6082526541164424,9.178872933757727,9.178872933757727,9.178872933757727,1.6082526541164424,1.6082526541164424,1.6082526541164424,7.570620279641285,7.570620279641285,7.570620279641285,0.0,0.0,0.0,140.6422067110435
2022-06-01,131.44268070282826,-42.26609513151722,385.83608782927365,131.44268070282826,131.44268070282826,1.6082526541164424,1.6082526541164424,1.6082526541164424,47.00370417319059,47.00370417319059,47.00370417319059,1.6082526541164424,1.6082526541164424,1.6082526541164424,45.39545151907415,45.39545151907415,45.39545151907415,0.0,0.0,0.0,178.44638487601884
2022-08-01,131.4020407821215,102.53367397965033,525.2051084197108,131.4020407821215,131.4020407821215,1.6082526541164424,1.6082526541164424,1.6082526541164424,175.05728487080438,175.05728487080438,175.05728487080438,1.6082526541164424,1.6082526541164424,1.6082526541164424,173.44903221668795,173.44903221668795,173.44903221668795,0.0,0.0,0.0,306.4593256529259
2022-10-01,131.3614008946758,-100.69380976134983,332.4631277760884,131.3614008946758,131.3614008946758,1.6082526541164424,1.6082526541164424,1.6082526541164424,-12.478303017658593,-12.478303017658593,-12.478303017658593,1.6082526541164424,1.6082526541164424,1.6082526541164424,-14.086555671775029,-14.086555671775029,-14.086555671775029,0.0,0.0,0.0,118.8830978770172
2022-12-01,131.32076100723012,34.60492488609658,485.2036787047612,131.32076100723012,131.32076100723012,1.6082526541164424,1.6082526541164424,1.6082526541164424,123.09558236509254,123.09558236509254,123.09558236509254,1.6082526541164424,1.6082526541164424,1.6082526541164424,121.48732971097611,121.48732971097611,121.48732971097611,0.0,0.0,0.0,254.41634337232267
2023-02-01,131.2794548921214,-25.838830238324913,423.15987226423283,131.2794548921214,131.2794548921214,1.6082526541164424,1.6082526541164424,1.6082526541164424,63.74372194662921,63.74372194662921,63.74372194662921,1.6082526541164424,1.6082526541164424,1.6082526541164424,62.135469292512774,62.135469292512774,62.135469292512774,0.0,0.0,0.0,195.0231768387506
2023-05-01,131.22016067611233,-39.39295635975598,407.85923601761766,131.22016067611233,131.22016067611233,1.6082526541164424,1.6082526541164424,1.6082526541164424,56.118076290194004,56.118076290194004,56.118076290194004,1.6082526541164424,1.6082526541164424,1.6082526541164424,54.50982363607751,54.50982363607751,54.50982363607751,0.0,0.0,0.0,187.33823696630634
2023-06-01,131.19950763458107,-33.70612928085066,417.8769731952547,131.19950763458107,131.19950763458107,1.6082526541164424,1.6082526541164424,1.6082526541164424,65.62773285132548,65.62773285132548,65.62773285132548,1.6082526541164424,1.6082526541164424,1.6082526541164424,64.01948019720899,64.01948019720899,64.01948019720899,0.0,0.0,0.0,196.82724048590654
2023-09-01,131.1382147371335,-215.28940999662146,216.81741255555286,131.1382147371335,131.1382147371335,1.6082526541164424,1.6082526541164424,1.6082526541164424,-136.04195322458744,-136.04195322458744,-136.04195322458744,1.6082526541164424,1.6082526541164424,1.6082526541164424,-137.6502058787039,-137.6502058787039,-137.6502058787039,0.0,0.0,0.0,-4.90373848745395
2023-10-01,131.11822791504338,-112.62726055635571,315.99075231492213,131.11822791504338,131.11822791504338,1.6082526541164424,1.6082526541164424,1.6082526541164424,-14.55552464377186,-14.55552464377186,-14.55552464377186,1.6082526541164424,1.6082526541164424,1.6082526541164424,-16.163777297888295,-16.163777297888295,-16.163777297888295,0.0,0.0,0.0,116.56270327127152
2023-11-01,131.09757486555026,146.91081439300956,593.7433727725357,131.09757486555026,131.09757486555026,1.6082526541164424,1.6082526541164424,1.6082526541164424,247.3548627776117,247.3548627776117,247.3548627776117,1.6082526541164424,1.6082526541164424,1.6082526541164424,245.74661012349526,245.74661012349526,245.74661012349526,0.0,0.0,0.0,378.45243764316194
2023-12-01,131.07758804346014,115.5169952311147,553.8173214691088,131.07758804346014,131.07758804346014,1.6082526541164424,1.6082526541164424,1.6082526541164424,205.78011069301738,205.78011069301738,205.78011069301738,1.6082526541164424,1.6082526541164424,1.6082526541164424,204.17185803890092,204.17185803890092,204.17185803890092,0.0,0.0,0.0,336.8576987364775
2024-02-01,131.03628192701433,-74.66012740301738,350.6333321454544,131.03628192701433,131.03628192701433,0.05168065145511447,0.05168065145511447,0.05168065145511447,7.525230696864356,7.525230696864356,7.525230696864356,0.05168065145511447,0.05168065145511447,0.05168065145511447,7.473550045409238,7.473550045409238,7.473550045409238,0.0,0.0,0.0,138.56151262387868
2024-03-01,131.01696132416066,26.89618356671376,463.08699896435445,131.01696132416066,131.01696132416066,0.05168065145511447,0.05168065145511447,0.05168065145511447,108.93345342372227,108.93345342372227,108.93345342372227,0.05168065145511447,0.05168065145511447,0.05168065145511447,108.88177277226715,108.88177277226715,108.88177277226715,0.0,0.0,0.0,239.95041474788292
2024-04-01,130.99630826593778,30.911800966617864,466.99413507628464,130.99630826593778,130.99630826593778,0.05168065145511447,0.05168065145511447,0.05168065145511447,128.4392020848305,128.4392020848305,128.4392020848305,0.05168065145511447,0.05168065145511447,0.05168065145511447,128.38752143337538,128.38752143337538,128.38752143337538,0.0,0.0,0.0,259.43551035076825
2024-06-01,130.9556683771766,-71.93215216693166,383.27416866919,130.9556683771766,130.9556683771766,0.05168065145511447,0.05168065145511447,0.05168065145511447,6.564684214426692,6.564684214426692,6.564684214426692,0.05168065145511447,0.05168065145511447,0.05168065145511447,6.513003562971587,6.513003562971587,6.513003562971587,0.0,0.0,0.0,137.5203525916033
2024-08-01,130.91502848841543,-148.330030499267,305.3887808252978,130.91502848841543,130.91502848841543,0.05168065145511447,0.05168065145511447,0.05168065145511447,-52.89927653022481,-52.89927653022481,-52.89927653022481,0.05168065145511447,0.05168065145511447,0.05168065145511447,-52.95095718167993,-52.95095718167993,-52.95095718167993,0.0,0.0,0.0,78.01575195819062
2024-09-01,130.89437543019253,296.390304971219,749.8834541620232,130.89437543019253,130.89437543019253,0.05168065145511447,0.05168065145511447,0.05168065145511447,395.1784418354128,395.1784418354128,395.1784418354128,0.05168065145511447,0.05168065145511447,0.05168065145511447,395.1267611839577,395.1267611839577,395.1267611839577,0.0,0.0,0.0,526.0728172656053
2024-11-01,130.85373554143138,-35.790049766577866,386.55369406781114,130.85373554143138,130.85373554143138,0.05168065145511447,0.05168065145511447,0.05168065145511447,47.68234087266473,47.68234087266473,47.68234087266473,0.05168065145511447,0.05168065145511447,0.05168065145511447,47.630660221209624,47.630660221209624,47.630660221209624,0.0,0.0,0.0,178.5360764140961
2024-12-01,130.83374871089308,-142.19384534151345,286.83746727905435,130.83374871089308,130.83374871089308,0.05168065145511447,0.05168065145511447,0.05168065145511447,-48.968751232907266,-48.968751232907266,-48.968751232907266,0.05168065145511447,0.05168065145511447,0.05168065145511447,-49.02043188436238,-49.02043188436238,-49.02043188436238,0.0,0.0,0.0,81.86499747798581
