ds,yhat,yhat_lower,yhat_upper
2025-10-01,28.145928485775144,-181.99082582902145,243.69092209053133
2025-11-01,148.34628391378095,-63.73895465660991,369.6856281730025
2025-12-01,67.53862047999208,-150.8219354850885,277.04454645735893
2026-01-01,-25.752714662254206,-242.78964943764723,212.7848484035751
2026-01-31,-17.677996804752595,-227.65013646413436,186.8938095677543
2026-02-28,238.52452696326867,22.955101584599635,455.9480204925806
2026-03-31,-108.40153742796227,-321.82357861971707,87.1159450341976
2026-04-30,217.1325407225394,-11.77070886054464,447.38643763252696
2026-05-31,118.18452539923533,-104.02806393438183,349.69464605232264
2026-06-30,-44.03629786106893,-265.5829874688084,176.45994357409012
